dteday,season,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
1/18/2012,spring,8,0,Wednesday,1,Clear,0.3,0.2727,0.52,0.4179,489
1/18/2012,spring,9,0,Wednesday,1,Clear,0.28,0.2576,0.52,0.3284,202
1/18/2012,spring,10,0,Wednesday,1,Clear,0.3,0.2727,0.42,0.4627,93
1/18/2012,spring,11,0,Wednesday,1,Clear,0.3,0.2727,0.42,0.3881,114
1/18/2012,spring,12,0,Wednesday,1,Clear,0.3,0.2576,0.39,0.4925,161
1/18/2012,spring,13,0,Wednesday,1,Clear,0.3,0.2727,0.42,0.4627,130
1/18/2012,spring,14,0,Wednesday,1,Clear,0.3,0.2727,0.33,0.3881,105
1/18/2012,spring,15,0,Wednesday,1,Clear,0.3,0.2576,0.33,0.5224,130
1/18/2012,spring,16,0,Wednesday,1,Clear,0.28,0.2273,0.3,0.5224,176
1/18/2012,spring,17,0,Wednesday,1,Clear,0.26,0.2121,0.33,0.4478,346
1/18/2012,spring,18,0,Wednesday,1,Clear,0.24,0.2121,0.32,0.3582,355
1/18/2012,spring,19,0,Wednesday,1,Clear,0.22,0.197,0.37,0.3881,256
1/18/2012,spring,20,0,Wednesday,1,Clear,0.22,0.2121,0.37,0.2537,165
1/18/2012,spring,21,0,Wednesday,1,Clear,0.2,0.1667,0.4,0.4179,124
1/18/2012,spring,22,0,Wednesday,1,Clear,0.18,0.1667,0.47,0.2537,78
1/18/2012,spring,23,0,Wednesday,1,Clear,0.16,0.1364,0.47,0.2985,38
1/19/2012,spring,0,0,Thursday,1,Clear,0.14,0.1364,0.5,0.194,16
1/19/2012,spring,1,0,Thursday,1,Clear,0.14,0.1515,0.5,0.1642,5
1/19/2012,spring,2,0,Thursday,1,Clear,0.14,0.1515,0.5,0.1343,3
1/19/2012,spring,3,0,Thursday,1,Clear,0.12,0.1515,0.54,0.1045,4
1/19/2012,spring,4,0,Thursday,1,Clear,0.12,0.1515,0.54,0.1045,1
1/19/2012,spring,5,0,Thursday,1,Clear,0.12,0.1212,0.55,0.2537,19
1/19/2012,spring,6,0,Thursday,1,Clear,0.12,0.1364,0.54,0.1642,86
1/19/2012,spring,7,0,Thursday,1,Clear,0.12,0.1667,0.54,0.0896,206
1/19/2012,spring,8,0,Thursday,1,Clear,0.12,0.1515,0.54,0.1045,423
1/19/2012,spring,9,0,Thursday,1,Clear,0.12,0.197,0.54,0,210
1/19/2012,spring,10,0,Thursday,1,Clear,0.14,0.2121,0.59,0,108
1/19/2012,spring,11,0,Thursday,1,Clear,0.16,0.1667,0.55,0.1642,99
1/19/2012,spring,12,0,Thursday,1,Clear,0.2,0.197,0.51,0.194,111
1/19/2012,spring,13,0,Thursday,1,Clear,0.22,0.2121,0.47,0.2836,124
1/19/2012,spring,14,0,Thursday,1,Clear,0.24,0.2273,0.44,0.194,119
1/19/2012,spring,15,0,Thursday,1,Clear,0.26,0.2273,0.44,0.2985,127
1/19/2012,spring,16,0,Thursday,1,Clear,0.26,0.2273,0.41,0.3284,193
1/19/2012,spring,17,0,Thursday,1,Slightly cloudy,0.26,0.2273,0.44,0.3284,385
1/19/2012,spring,18,0,Thursday,1,Slightly cloudy,0.26,0.2273,0.44,0.3284,361
1/19/2012,spring,19,0,Thursday,1,Slightly cloudy,0.26,0.2273,0.48,0.2985,234
1/19/2012,spring,20,0,Thursday,1,Clear,0.26,0.2121,0.52,0.4478,191
1/19/2012,spring,21,0,Thursday,1,Clear,0.26,0.2273,0.44,0.3582,121
1/19/2012,spring,22,0,Thursday,1,Slightly cloudy,0.26,0.2273,0.44,0.4179,90
1/19/2012,spring,23,0,Thursday,1,Clear,0.26,0.2273,0.48,0.3284,56
1/20/2012,spring,0,0,Friday,1,Slightly cloudy,0.26,0.2273,0.48,0.2985,27
1/20/2012,spring,1,0,Friday,1,Clear,0.26,0.2727,0.48,0.1343,15
1/20/2012,spring,2,0,Friday,1,Clear,0.26,0.2727,0.48,0.1343,11
1/20/2012,spring,3,0,Friday,1,Clear,0.24,0.2576,0.52,0.1045,4
1/20/2012,spring,4,0,Friday,1,Clear,0.22,0.2424,0.6,0.1045,3
1/20/2012,spring,5,0,Friday,1,Clear,0.22,0.2424,0.6,0.1045,19
1/20/2012,spring,6,0,Friday,1,Clear,0.24,0.2121,0.6,0.2836,68
1/20/2012,spring,7,0,Friday,1,Clear,0.22,0.2121,0.69,0.2239,185
1/20/2012,spring,8,0,Friday,1,Clear,0.22,0.2121,0.64,0.2537,425
1/20/2012,spring,9,0,Friday,1,Clear,0.22,0.197,0.47,0.3881,263
1/20/2012,spring,10,0,Friday,1,Slightly cloudy,0.22,0.2121,0.44,0.2836,97
1/20/2012,spring,11,0,Friday,1,Slightly cloudy,0.2,0.1818,0.32,0.3582,123
1/20/2012,spring,12,0,Friday,1,Slightly cloudy,0.2,0.1818,0.34,0.3284,124
1/20/2012,spring,13,0,Friday,1,Clear,0.22,0.2121,0.32,0.2985,156
1/20/2012,spring,14,0,Friday,1,Slightly cloudy,0.22,0.2121,0.35,0.2985,115
1/20/2012,spring,15,0,Friday,1,Slightly cloudy,0.22,0.2273,0.35,0.194,156
1/20/2012,spring,16,0,Friday,1,Slightly cloudy,0.2,0.2121,0.37,0.1642,174
1/20/2012,spring,17,0,Friday,1,Slightly cloudy,0.22,0.2576,0.32,0.0896,349
1/20/2012,spring,18,0,Friday,1,Slightly cloudy,0.2,0.2273,0.34,0.0896,301
1/20/2012,spring,19,0,Friday,1,Slightly cloudy,0.2,0.2273,0.37,0.1045,192
1/20/2012,spring,20,0,Friday,1,Slightly cloudy,0.2,0.2273,0.34,0.0896,142
1/20/2012,spring,21,0,Friday,1,Slightly cloudy,0.2,0.2273,0.37,0.0896,104
1/20/2012,spring,22,0,Friday,1,Slightly cloudy,0.2,0.197,0.37,0.2239,72
1/20/2012,spring,23,0,Friday,1,Light Snow,0.16,0.1515,0.64,0.2239,38
1/21/2012,spring,0,0,Saturday,0,Light Snow,0.16,0.1515,0.64,0.2239,24
1/21/2012,spring,1,0,Saturday,0,Thunderstorm,0.14,0.1364,0.86,0.194,23
1/21/2012,spring,2,0,Saturday,0,Light Snow,0.14,0.2121,0.86,0,26
1/21/2012,spring,3,0,Saturday,0,Light Snow,0.14,0.1818,0.93,0.0896,13
1/21/2012,spring,4,0,Saturday,0,Light Snow,0.16,0.197,0.86,0.0896,1
1/21/2012,spring,5,0,Saturday,0,Light Snow,0.16,0.1818,0.86,0.1045,2
1/21/2012,spring,6,0,Saturday,0,Light Snow,0.16,0.1667,0.93,0.1642,1
1/21/2012,spring,7,0,Saturday,0,Light Snow,0.16,0.1667,0.93,0.1642,13
1/21/2012,spring,8,0,Saturday,0,Slightly cloudy,0.16,0.1515,0.93,0.2537,25
1/21/2012,spring,9,0,Saturday,0,Slightly cloudy,0.16,0.1515,0.93,0.2537,42
1/21/2012,spring,10,0,Saturday,0,Light Snow,0.16,0.1515,0.93,0.2537,45
1/21/2012,spring,11,0,Saturday,0,Slightly cloudy,0.18,0.2121,0.86,0.1045,63
1/21/2012,spring,12,0,Saturday,0,Slightly cloudy,0.2,0.2121,0.8,0.1642,67
1/21/2012,spring,13,0,Saturday,0,Slightly cloudy,0.2,0.197,0.8,0.2537,76
1/21/2012,spring,14,0,Saturday,0,Light Snow,0.2,0.197,0.8,0.194,95
1/21/2012,spring,15,0,Saturday,0,Light Snow,0.2,0.197,0.8,0.194,119
1/21/2012,spring,16,0,Saturday,0,Slightly cloudy,0.2,0.1818,0.8,0.2985,118
1/21/2012,spring,17,0,Saturday,0,Slightly cloudy,0.2,0.1818,0.8,0.3881,106
1/21/2012,spring,18,0,Saturday,0,Slightly cloudy,0.2,0.1818,0.75,0.3881,110
1/21/2012,spring,19,0,Saturday,0,Slightly cloudy,0.18,0.1515,0.8,0.3881,85
1/21/2012,spring,20,0,Saturday,0,Slightly cloudy,0.18,0.1667,0.8,0.2985,67
1/21/2012,spring,21,0,Saturday,0,Clear,0.18,0.1515,0.74,0.3284,69
1/21/2012,spring,22,0,Saturday,0,Slightly cloudy,0.18,0.1667,0.74,0.2985,59
1/21/2012,spring,23,0,Saturday,0,Slightly cloudy,0.16,0.1515,0.8,0.2537,52
1/22/2012,spring,0,0,Sunday,0,Clear,0.16,0.1364,0.8,0.2985,52
1/22/2012,spring,1,0,Sunday,0,Slightly cloudy,0.18,0.1667,0.74,0.2985,50
1/22/2012,spring,2,0,Sunday,0,Slightly cloudy,0.18,0.1667,0.74,0.2836,47
1/22/2012,spring,3,0,Sunday,0,Slightly cloudy,0.18,0.1667,0.69,0.2836,21
1/22/2012,spring,4,0,Sunday,0,Light Snow,0.16,0.1364,0.8,0.2836,2
1/22/2012,spring,5,0,Sunday,0,Light Snow,0.16,0.1515,0.74,0.2239,3
1/22/2012,spring,6,0,Sunday,0,Slightly cloudy,0.16,0.1515,0.74,0.2239,4
1/22/2012,spring,7,0,Sunday,0,Slightly cloudy,0.16,0.1515,0.74,0.2239,13
1/22/2012,spring,8,0,Sunday,0,Slightly cloudy,0.16,0.1515,0.74,0.2239,32
1/22/2012,spring,9,0,Sunday,0,Slightly cloudy,0.16,0.1515,0.74,0.2239,63
1/22/2012,spring,10,0,Sunday,0,Slightly cloudy,0.16,0.1364,0.74,0.2836,129
1/22/2012,spring,11,0,Sunday,0,Light Snow,0.16,0.1515,0.8,0.2537,133
1/22/2012,spring,12,0,Sunday,0,Slightly cloudy,0.16,0.1515,0.8,0.2239,185
1/22/2012,spring,13,0,Sunday,0,Slightly cloudy,0.16,0.1818,0.8,0.1343,199
1/22/2012,spring,14,0,Sunday,0,Slightly cloudy,0.16,0.1667,0.8,0.1642,182
1/22/2012,spring,15,0,Sunday,0,Slightly cloudy,0.16,0.1515,0.8,0.194,176
1/22/2012,spring,16,0,Sunday,0,Slightly cloudy,0.16,0.1515,0.8,0.194,155
1/22/2012,spring,17,0,Sunday,0,Slightly cloudy,0.16,0.1818,0.8,0.1045,108
1/22/2012,spring,18,0,Sunday,0,Light Snow,0.16,0.1818,0.86,0.1045,121
1/22/2012,spring,19,0,Sunday,0,Light Snow,0.16,0.1818,0.86,0.1045,89
1/22/2012,spring,20,0,Sunday,0,Light Snow,0.16,0.1667,0.86,0.1642,74
1/22/2012,spring,21,0,Sunday,0,Light Snow,0.16,0.1818,0.86,0.1045,44
1/22/2012,spring,22,0,Sunday,0,Slightly cloudy,0.16,0.197,0.93,0.0896,58
1/22/2012,spring,23,0,Sunday,0,Slightly cloudy,0.16,0.1818,0.93,0.1045,37
1/23/2012,spring,0,0,Monday,1,Slightly cloudy,0.18,0.2424,0.86,0,19
1/23/2012,spring,1,0,Monday,1,Slightly cloudy,0.18,0.2121,0.86,0.1045,4
1/23/2012,spring,2,0,Monday,1,Slightly cloudy,0.18,0.2121,0.86,0.1045,2
1/23/2012,spring,3,0,Monday,1,Slightly cloudy,0.18,0.2424,0.86,0,1
1/23/2012,spring,4,0,Monday,1,Slightly cloudy,0.2,0.2576,0.8,0,1
1/23/2012,spring,5,0,Monday,1,Slightly cloudy,0.2,0.2576,0.86,0,19
1/23/2012,spring,6,0,Monday,1,Slightly cloudy,0.2,0.2576,0.86,0,42
1/23/2012,spring,7,0,Monday,1,Light Snow,0.2,0.2576,0.86,0,122
1/23/2012,spring,8,0,Monday,1,Light Snow,0.2,0.2121,0.86,0.1343,272
1/23/2012,spring,9,0,Monday,1,Slightly cloudy,0.2,0.2273,0.86,0.0896,211
1/23/2012,spring,10,0,Monday,1,Slightly cloudy,0.2,0.2576,0.93,0,149
1/23/2012,spring,11,0,Monday,1,Slightly cloudy,0.2,0.2273,0.93,0.0896,62
1/23/2012,spring,12,0,Monday,1,Slightly cloudy,0.22,0.2727,0.93,0,62
1/23/2012,spring,13,0,Monday,1,Light Snow,0.22,0.2576,0.93,0.0896,37
1/23/2012,spring,14,0,Monday,1,Light Snow,0.22,0.2273,0.93,0.194,61
1/23/2012,spring,15,0,Monday,1,Slightly cloudy,0.22,0.2121,1,0.2239,74
1/23/2012,spring,16,0,Monday,1,Slightly cloudy,0.24,0.2424,0.93,0.1642,122
1/23/2012,spring,17,0,Monday,1,Slightly cloudy,0.24,0.2576,0.96,0.1045,276
1/23/2012,spring,18,0,Monday,1,Slightly cloudy,0.24,0.2424,0.93,0.1343,282
1/23/2012,spring,19,0,Monday,1,Slightly cloudy,0.26,0.2576,0.93,0.1642,220
1/23/2012,spring,20,0,Monday,1,Slightly cloudy,0.26,0.2576,1,0.1642,169
1/23/2012,spring,21,0,Monday,1,Slightly cloudy,0.26,0.2424,1,0.2836,120
1/23/2012,spring,22,0,Monday,1,Slightly cloudy,0.26,0.2424,1,0.2836,68
1/23/2012,spring,23,0,Monday,1,Slightly cloudy,0.28,0.2576,0.93,0.3284,37
1/24/2012,spring,0,0,Tuesday,1,Slightly cloudy,0.3,0.2879,1,0.2836,25
1/24/2012,spring,1,0,Tuesday,1,Slightly cloudy,0.32,0.303,0.93,0.2537,9
1/24/2012,spring,2,0,Tuesday,1,Slightly cloudy,0.32,0.303,0.93,0.2239,8
1/24/2012,spring,3,0,Tuesday,1,Slightly cloudy,0.32,0.3333,0.93,0.1343,3
1/24/2012,spring,4,0,Tuesday,1,Slightly cloudy,0.3,0.3182,1,0.0896,2
1/24/2012,spring,5,0,Tuesday,1,Slightly cloudy,0.3,0.3182,1,0.0896,26
1/24/2012,spring,6,0,Tuesday,1,Slightly cloudy,0.32,0.3182,0.93,0.194,89
1/24/2012,spring,7,0,Tuesday,1,Slightly cloudy,0.32,0.3333,0.93,0.1343,232
1/24/2012,spring,8,0,Tuesday,1,Slightly cloudy,0.32,0.3333,0.93,0.1343,490
1/24/2012,spring,9,0,Tuesday,1,Slightly cloudy,0.32,0.3333,0.87,0.0896,255
1/24/2012,spring,10,0,Tuesday,1,Clear,0.32,0.3333,0.93,0.0896,116
1/24/2012,spring,11,0,Tuesday,1,Clear,0.34,0.3333,0.87,0.1343,153
1/24/2012,spring,12,0,Tuesday,1,Clear,0.34,0.3333,0.87,0.1642,175
1/24/2012,spring,13,0,Tuesday,1,Clear,0.34,0.3333,0.87,0.1642,203
1/24/2012,spring,14,0,Tuesday,1,Clear,0.36,0.3485,0.81,0.2239,173
1/24/2012,spring,15,0,Tuesday,1,Slightly cloudy,0.4,0.4091,0.71,0.1642,208
1/24/2012,spring,16,0,Tuesday,1,Clear,0.4,0.4091,0.71,0.1343,278
1/24/2012,spring,17,0,Tuesday,1,Clear,0.42,0.4242,0.67,0.0896,515
1/24/2012,spring,18,0,Tuesday,1,Clear,0.4,0.4091,0.62,0.0896,423
1/24/2012,spring,19,0,Tuesday,1,Clear,0.44,0.4394,0.51,0.0896,331
1/24/2012,spring,20,0,Tuesday,1,Clear,0.32,0.3485,0.76,0,229
1/24/2012,spring,21,0,Tuesday,1,Clear,0.36,0.3788,0.71,0,172
1/24/2012,spring,22,0,Tuesday,1,Clear,0.32,0.3485,0.81,0,125
1/24/2012,spring,23,0,Tuesday,1,Clear,0.32,0.3485,0.76,0,99
1/25/2012,spring,0,0,Wednesday,1,Clear,0.26,0.303,0.93,0,31
1/25/2012,spring,1,0,Wednesday,1,Clear,0.3,0.2879,0.7,0.2239,13
1/25/2012,spring,2,0,Wednesday,1,Clear,0.28,0.2727,0.7,0.194,6
1/25/2012,spring,3,0,Wednesday,1,Clear,0.26,0.2576,0.75,0.194,1
1/25/2012,spring,4,0,Wednesday,1,Clear,0.26,0.2424,0.7,0.2836,4
1/25/2012,spring,5,0,Wednesday,1,Clear,0.26,0.2424,0.7,0.2836,33
1/25/2012,spring,6,0,Wednesday,1,Clear,0.24,0.2273,0.73,0.2239,88
1/25/2012,spring,7,0,Wednesday,1,Clear,0.24,0.2273,0.75,0.2239,257
1/25/2012,spring,8,0,Wednesday,1,Clear,0.24,0.2273,0.7,0.2537,513
1/25/2012,spring,9,0,Wednesday,1,Clear,0.24,0.2273,0.7,0.2537,236
1/25/2012,spring,10,0,Wednesday,1,Slightly cloudy,0.26,0.2273,0.7,0.3284,141
1/25/2012,spring,11,0,Wednesday,1,Slightly cloudy,0.3,0.2727,0.61,0.2985,157
1/25/2012,spring,12,0,Wednesday,1,Clear,0.32,0.3333,0.53,0.1343,193
1/25/2012,spring,13,0,Wednesday,1,Clear,0.34,0.3333,0.49,0.1343,212
1/25/2012,spring,14,0,Wednesday,1,Clear,0.34,0.3485,0.49,0.0896,160
1/25/2012,spring,15,0,Wednesday,1,Clear,0.36,0.3788,0.46,0,155
1/25/2012,spring,16,0,Wednesday,1,Clear,0.34,0.3333,0.53,0.1642,246
1/25/2012,spring,17,0,Wednesday,1,Clear,0.36,0.3485,0.53,0.1642,470
1/25/2012,spring,18,0,Wednesday,1,Clear,0.32,0.3333,0.66,0.1343,439
1/25/2012,spring,19,0,Wednesday,1,Slightly cloudy,0.34,0.3636,0.53,0,316
1/25/2012,spring,20,0,Wednesday,1,Clear,0.32,0.3182,0.61,0.194,235
1/25/2012,spring,21,0,Wednesday,1,Clear,0.3,0.3333,0.65,0,185
1/25/2012,spring,22,0,Wednesday,1,Clear,0.3,0.3182,0.65,0.0896,113
1/25/2012,spring,23,0,Wednesday,1,Slightly cloudy,0.28,0.3182,0.65,0,66
1/26/2012,spring,0,0,Thursday,1,Slightly cloudy,0.28,0.2879,0.75,0.1045,25
1/26/2012,spring,1,0,Thursday,1,Slightly cloudy,0.28,0.3182,0.75,0,21
1/26/2012,spring,2,0,Thursday,1,Slightly cloudy,0.28,0.2727,0.75,0.1642,7
1/26/2012,spring,3,0,Thursday,1,Slightly cloudy,0.28,0.303,0.75,0.0896,6
1/26/2012,spring,4,0,Thursday,1,Clear,0.28,0.3182,0.75,0,3
1/26/2012,spring,5,0,Thursday,1,Slightly cloudy,0.3,0.3182,0.75,0.1045,28
1/26/2012,spring,6,0,Thursday,1,Slightly cloudy,0.28,0.3182,0.81,0,88
1/26/2012,spring,7,0,Thursday,1,Slightly cloudy,0.28,0.303,0.81,0.0896,239
1/26/2012,spring,8,0,Thursday,1,Slightly cloudy,0.28,0.303,0.81,0.0896,530
1/26/2012,spring,9,0,Thursday,1,Slightly cloudy,0.3,0.3333,0.81,0,274
1/26/2012,spring,10,0,Thursday,1,Slightly cloudy,0.3,0.303,0.81,0.1343,108
1/26/2012,spring,11,0,Thursday,1,Slightly cloudy,0.3,0.3182,0.87,0.1045,111
1/26/2012,spring,12,0,Thursday,1,Slightly cloudy,0.34,0.3333,0.81,0.1343,165
1/26/2012,spring,13,0,Thursday,1,Slightly cloudy,0.38,0.3939,0.71,0,173
1/26/2012,spring,14,0,Thursday,1,Slightly cloudy,0.4,0.4091,0.71,0.1045,128
1/26/2012,spring,15,0,Thursday,1,Slightly cloudy,0.42,0.4242,0.71,0.1045,164
1/26/2012,spring,16,0,Thursday,1,Slightly cloudy,0.4,0.4091,0.71,0.0896,224
1/26/2012,spring,17,0,Thursday,1,Slightly cloudy,0.42,0.4242,0.71,0,413
1/26/2012,spring,18,0,Thursday,1,Slightly cloudy,0.42,0.4242,0.71,0,406
1/26/2012,spring,19,0,Thursday,1,Slightly cloudy,0.4,0.4091,0.76,0.1045,313
1/26/2012,spring,20,0,Thursday,1,Slightly cloudy,0.4,0.4091,0.82,0.1343,224
1/26/2012,spring,21,0,Thursday,1,Slightly cloudy,0.4,0.4091,0.76,0.1045,192
1/26/2012,spring,22,0,Thursday,1,Clear,0.38,0.3939,0.82,0.1045,142
1/26/2012,spring,23,0,Thursday,1,Slightly cloudy,0.4,0.4091,0.82,0,91
1/27/2012,spring,0,0,Friday,1,Slightly cloudy,0.4,0.4091,0.82,0.2537,38
1/27/2012,spring,1,0,Friday,1,Slightly cloudy,0.4,0.4091,0.87,0.2239,29
1/27/2012,spring,2,0,Friday,1,Clear,0.42,0.4242,0.94,0.1343,13
1/27/2012,spring,3,0,Friday,1,Slightly cloudy,0.42,0.4242,0.94,0.2836,8
1/27/2012,spring,4,0,Friday,1,Slightly cloudy,0.4,0.4091,1,0.2985,4
1/27/2012,spring,5,0,Friday,1,Slightly cloudy,0.42,0.4242,0.94,0.3284,24
1/27/2012,spring,6,0,Friday,1,Slightly cloudy,0.42,0.4242,1,0.3284,72
1/27/2012,spring,7,0,Friday,1,Slightly cloudy,0.42,0.4242,1,0.2985,134
1/27/2012,spring,8,0,Friday,1,Light Snow,0.5,0.4848,0.88,0.2836,220
1/27/2012,spring,9,0,Friday,1,Light Snow,0.5,0.4848,0.88,0.2836,107
1/27/2012,spring,10,0,Friday,1,Light Snow,0.48,0.4697,1,0.1642,126
1/27/2012,spring,11,0,Friday,1,Slightly cloudy,0.48,0.4697,0.94,0.1343,105
1/27/2012,spring,12,0,Friday,1,Slightly cloudy,0.5,0.4848,0.88,0.1642,180
1/27/2012,spring,13,0,Friday,1,Clear,0.5,0.4848,0.59,0.4627,201
1/27/2012,spring,14,0,Friday,1,Clear,0.5,0.4848,0.55,0.5522,176
1/27/2012,spring,15,0,Friday,1,Clear,0.48,0.4697,0.51,0.3284,197
1/27/2012,spring,16,0,Friday,1,Clear,0.44,0.4394,0.51,0.5522,267
1/27/2012,spring,17,0,Friday,1,Clear,0.42,0.4242,0.5,0.5821,422
1/27/2012,spring,18,0,Friday,1,Clear,0.4,0.4091,0.5,0.4925,383
1/27/2012,spring,19,0,Friday,1,Clear,0.36,0.3333,0.5,0.3881,251
1/27/2012,spring,20,0,Friday,1,Clear,0.34,0.303,0.53,0.3582,159
1/27/2012,spring,21,0,Friday,1,Clear,0.34,0.2879,0.53,0.5224,135
1/27/2012,spring,22,0,Friday,1,Clear,0.34,0.303,0.49,0.3881,119
1/27/2012,spring,23,0,Friday,1,Clear,0.32,0.2879,0.49,0.4179,86
1/28/2012,spring,0,0,Saturday,0,Clear,0.3,0.2879,0.52,0.2836,69
1/28/2012,spring,1,0,Saturday,0,Clear,0.3,0.303,0.52,0.1642,58
1/28/2012,spring,2,0,Saturday,0,Clear,0.26,0.303,0.6,0,41
1/28/2012,spring,3,0,Saturday,0,Clear,0.26,0.2879,0.6,0.0896,17
1/28/2012,spring,4,0,Saturday,0,Clear,0.26,0.2576,0.6,0.1642,8
1/28/2012,spring,5,0,Saturday,0,Clear,0.24,0.2576,0.75,0.0896,10
1/28/2012,spring,6,0,Saturday,0,Clear,0.24,0.2879,0.7,0,15
1/28/2012,spring,7,0,Saturday,0,Clear,0.22,0.2727,0.75,0,31
1/28/2012,spring,8,0,Saturday,0,Clear,0.2,0.2273,0.8,0.0896,91
1/28/2012,spring,9,0,Saturday,0,Clear,0.22,0.2727,0.8,0,158
1/28/2012,spring,10,0,Saturday,0,Clear,0.26,0.2727,0.7,0.1343,191
1/28/2012,spring,11,0,Saturday,0,Clear,0.3,0.303,0.56,0.1343,296
1/28/2012,spring,12,0,Saturday,0,Clear,0.3,0.2879,0.61,0.2836,314
1/28/2012,spring,13,0,Saturday,0,Clear,0.34,0.3182,0.57,0.2537,373
1/28/2012,spring,14,0,Saturday,0,Clear,0.38,0.3939,0.5,0.3881,362
1/28/2012,spring,15,0,Saturday,0,Clear,0.4,0.4091,0.47,0.3284,410
1/28/2012,spring,16,0,Saturday,0,Clear,0.42,0.4242,0.44,0.3582,407
1/28/2012,spring,17,0,Saturday,0,Clear,0.42,0.4242,0.44,0.3881,290
1/28/2012,spring,18,0,Saturday,0,Clear,0.42,0.4242,0.41,0.2239,241
1/28/2012,spring,19,0,Saturday,0,Slightly cloudy,0.42,0.4242,0.41,0.5522,206
1/28/2012,spring,20,0,Saturday,0,Clear,0.4,0.4091,0.35,0.3881,120
1/28/2012,spring,21,0,Saturday,0,Clear,0.36,0.3333,0.29,0.3582,127
1/28/2012,spring,22,0,Saturday,0,Clear,0.34,0.3333,0.34,0.194,103
1/28/2012,spring,23,0,Saturday,0,Clear,0.32,0.3182,0.31,0.194,85
1/29/2012,spring,0,0,Sunday,0,Clear,0.3,0.2879,0.33,0.2239,96
1/29/2012,spring,1,0,Sunday,0,Clear,0.3,0.2727,0.28,0.3582,73
1/29/2012,spring,2,0,Sunday,0,Clear,0.28,0.2576,0.26,0.3284,51
1/29/2012,spring,3,0,Sunday,0,Clear,0.26,0.2576,0.28,0.194,21
1/29/2012,spring,4,0,Sunday,0,Clear,0.24,0.2576,0.3,0,5
1/29/2012,spring,5,0,Sunday,0,Clear,0.2,0.2121,0.51,0.1343,7
1/29/2012,spring,6,0,Sunday,0,Clear,0.2,0.2273,0.4,0.1045,5
1/29/2012,spring,7,0,Sunday,0,Clear,0.2,0.2121,0.37,0.1343,12
1/29/2012,spring,8,0,Sunday,0,Clear,0.18,0.197,0.4,0.1343,70
1/29/2012,spring,9,0,Sunday,0,Clear,0.18,0.197,0.43,0.1343,111
1/29/2012,spring,10,0,Sunday,0,Clear,0.24,0.2424,0.35,0.1343,191
1/29/2012,spring,11,0,Sunday,0,Clear,0.28,0.2727,0.28,0.2239,255
1/29/2012,spring,12,0,Sunday,0,Clear,0.32,0.303,0.26,0.2239,288
1/29/2012,spring,13,0,Sunday,0,Clear,0.32,0.303,0.26,0.2239,316
1/29/2012,spring,14,0,Sunday,0,Clear,0.32,0.303,0.26,0.2537,280
1/29/2012,spring,15,0,Sunday,0,Clear,0.36,0.3333,0.25,0.2836,310
1/29/2012,spring,16,0,Sunday,0,Clear,0.36,0.3333,0.21,0.4179,322
1/29/2012,spring,17,0,Sunday,0,Clear,0.36,0.3333,0.21,0.4179,234
1/29/2012,spring,18,0,Sunday,0,Clear,0.34,0.303,0.23,0.3582,168
1/29/2012,spring,19,0,Sunday,0,Clear,0.32,0.303,0.29,0.2537,159
1/29/2012,spring,20,0,Sunday,0,Clear,0.3,0.2879,0.39,0.2239,111
1/29/2012,spring,21,0,Sunday,0,Clear,0.3,0.2879,0.33,0.2836,69
1/29/2012,spring,22,0,Sunday,0,Clear,0.32,0.2879,0.26,0.3881,64
1/29/2012,spring,23,0,Sunday,0,Clear,0.3,0.2727,0.33,0.3284,25
1/30/2012,spring,0,0,Monday,1,Slightly cloudy,0.32,0.2879,0.26,0.4179,10
1/30/2012,spring,1,0,Monday,1,Clear,0.26,0.2273,0.6,0.3582,9
1/30/2012,spring,2,0,Monday,1,Clear,0.24,0.2121,0.48,0.3582,7
1/30/2012,spring,3,0,Monday,1,Clear,0.24,0.2273,0.48,0.194,4
1/30/2012,spring,4,0,Monday,1,Clear,0.2,0.2121,0.51,0.1343,5
1/30/2012,spring,5,0,Monday,1,Clear,0.2,0.2121,0.51,0.1343,26
1/30/2012,spring,6,0,Monday,1,Clear,0.22,0.2121,0.44,0.2537,80
1/30/2012,spring,7,0,Monday,1,Clear,0.22,0.2121,0.44,0.2836,225
1/30/2012,spring,8,0,Monday,1,Clear,0.2,0.197,0.47,0.2239,493
1/30/2012,spring,9,0,Monday,1,Clear,0.2,0.197,0.47,0.2239,198
1/30/2012,spring,10,0,Monday,1,Clear,0.22,0.2121,0.41,0.2836,85
1/30/2012,spring,11,0,Monday,1,Clear,0.26,0.2576,0.38,0,99
1/30/2012,spring,12,0,Monday,1,Clear,0.26,0.2273,0.35,0.3881,134
1/30/2012,spring,13,0,Monday,1,Clear,0.3,0.2879,0.31,0.194,132
1/30/2012,spring,14,0,Monday,1,Clear,0.32,0.3333,0.24,0.1343,115
1/30/2012,spring,15,0,Monday,1,Clear,0.32,0.3182,0.24,0.194,138
1/30/2012,spring,16,0,Monday,1,Clear,0.34,0.3333,0.25,0.194,221
1/30/2012,spring,17,0,Monday,1,Clear,0.36,0.3485,0.21,0.194,438
1/30/2012,spring,18,0,Monday,1,Clear,0.34,0.3333,0.23,0.1642,410
1/30/2012,spring,19,0,Monday,1,Clear,0.3,0.3182,0.45,0.1045,306
